,text,label
2405,I really like Geno 's I going apologize Maybe better cheesesteak place Philly sometimes I resist Geno 's neon frenzy beacon night I always order Provolone Wit I know I getting -- surprises adventures I fine I tasted lot cheesesteaks Geno 's provolone tasteless ahem Rick 's steaks TOO sharp Tony Luke 's onion perfection For onion make break sandwich Also bread -- soft crunchy I n't much say meat -- I 've never reason complain Call place xenophobic want I think unabashed take-no-prisoners patriotism refreshing And I think see humor ... least I hope,1
2406,My first cheesesteaks Geno 's Sixers game I `` provolone wit '' thought wa good It wa greasy dangit wa real cheesesteak The steak wa cooked well roll wa soft Too bad n't next day delivery Hopefully I 'll back I catch Eagles game,1
2407,Ok I honest Despite hype food sub par The steak aftertaste I suppose 's taste uncooked meat argue line atrociously long Geno 's people trying speed everything along Now bread ... 's stale It 's tad bit stale ... 's stale The thing really made wa generous coating cheez whiz Asides fun attractive light front food worth waiting line oh yeah .... BEWARE BEWARE HOTSAUCE IT 'S HELL RAISING,1
2408,Final Decision The best Phillycheesesteak town .... I came road trip back Cali try Pat 's Geno 's I wa disappointed either I Wit Whiz Pat 's enjoyed Wit Provolone I really liked flavor steak tender came sandwich However I I would gotten Wit Whiz experience would complete In comparison seems sandwich I got Geno 's seems little bit marbling contributed tenderness steak sandwich The provolone added additional smokiness I preferred tangy savory flavor cheez whiz sandwiches Next I know knowing half battle ... GI JOE ...,1
2409,Maybe 's I 'm California always crappy cheesesteaks ... Geno 's cheeseteak Provolone wa best darn sandwich I 've ever Being back home make sad I wish I could get cheesesteak Geno 's Someone please tell I find comparable cheesesteak Southern California I love forever By way Hot Sauce really really hot ... careful All I enjoyed lot wish I gotten one go I wa Unfortunately I wa one day,1
2410,cheesesteak pilgrimage see list Both best friend sister said preferred place Pat 's I could n't understand Food non-withstanding I barely understand famous attraction Other pretty lights Geno 's really ha claim cheesesteak fame I 'm patriotism `` freedom fries '' asking customer speak English ludicrous The bread cheese ok meat awful almost styrofoam texture wa incredibly greasy If must come infamous intersection stick original across street hit local's/Yelper 's favorites,1
2411,Geno 's Pat 's Pat 's Geno 's I guess question Well I 'm visiting Los Angeles I tried back-to-back within minute located across street I ordered `` Wiz wit '' one 's stupid ordering system I thought Pat 's wa winner Geno 's n't bad I liked steak better Pat 's BTW I 've better cheesesteak sandwich California I think place experience rather actual cheesesteak ... similar Pink 's LA,1
2412,One star one many This place came highly recommended two friend mine NYC I wa excited give try however I approached I wa repelled sign reading `` We honor memory Officer Daniel Faulkner Murdered Mumia Abu-Jamal December '' I sure anyone familiar subject would equally disgusted To owner Geno 's I hope establishment burn ground continued support incarceration innocent man If truly cared late Mr. Faulkner would lend level support full inquiry actual circumstance surrounding death opposed blindly endorsing finding widely regarded corrupt police force district attorney 's office United States Go stick one famous cheesesteaks old-school northeast white-flight style racist asses To patron Geno 's If conscience educate circumstance surrounding incarceration former Black Panther leader Mumia Abu-Jamal join boycott total shit hole time ignorant piece signage removed Free Mumia Fuck Geno 's Eat Pat 's,1
2413,This may heresy guy 's lived many place moving Phildelphia I still idea fuss Geno 's I suppose enough folk must like cheesesteaks cold dry However I tend like warm moist beef real cheese kinda artificial stuff come My advice visit Great Steak Potato suburban mall save disappointing experience,1
2414,Like moth flame bf I attracted bright light Geno 's This time ordered cheese steak whiz onion 7.50 I n't know 's whiz 's talking I found better Pat 's Even onion I found tastier although sandwich wa wet leaking beef onion whiz juice I preferred grease leaked soon congealed Pat 's sandwiches The bread establishment decor wa pretty similar old picture posted EVERYWHERE,1
2415,I went couple month ago This wa first time I Philly cheese steak Philly When I went wa like degree FREEZING I approached window starred menu variety wa cheese The guy wa taking order knew I wa obviously town I wa freezing butt asked I wa I responded OC He 's like whoa gave bunch sticker pens COOL So I ordered Philly whiz cheese steak Boy make fast You eat right away get cold fast wo n't taste good I good experience Oh yeah Geno 's decked Patriotism I good laugh reading signs,1
2416,I think hunger wa reason I found cheesesteak delicious All local told try Jim 's unfortunately wa already closed I wa visiting day The service wa extremely fast wa nothing spectacular cheesesteak The bun wa soggy I could really taste wa cheese whiz 's probably mind thought wa good I 've eaten frozen cheesesteaks taste better plus I make I n't worry rude service I wish I would went Pat 's across street,1
2417,Sticker window `` If read thank teacher If read English thank US Marine '' ... wait ... Everyone recommended going South Philly Pat 's Geno 's ultimate tourist experience friend life I went Pat 's crossed road Geno 's right Geno 's put Cheez Whiz bun steak onions The bread wa le soggy Pat 's onion absolutely sucked Everything bright orange `` This 'Merica Speak English '' sign fry called `` Freedom Fries '' cheesesteak wa worth 7.50 fact wa actually kind bland,1
2418,Anyone say Pat 's better WRONG Geno 's 's bun wa fresh meat wa tasty The cheese wa juicy onion perfectly done Be warned hot sauce HOT I mean .... I love spicy food ... I take hottest thai indian whatever throw ... Geno 's hot sauce force reckoned first time one make sure WITHOUT hot sauce totally overpower I made mistake thinking I wa badass putting two pump stuff second one god damn wa I sorry Just say ... dont get wrong .. sauce taste delicious .. obscures simple delight Geno 's steak I think whole ... 'order english thing really stupid make look ignorant I wa .. I wa 'with onion wiz,1
2419,It 's hard remember exactly steak tasted like I wa fool enough add far much hot sauce mine even though sauce cart ha warning sign I wished I could eaten untainted I liked I could eat The bread wa especially tasty beef n't seem greasy I ca n't comment much overall taste though since suffered overzealous condimentitis,1
2420,Geno 's one place need get famous food places The cheesesteaks good like cheeseteaks Not worth 7.50 decent I big tourist Philly cheesteak place seems Geno 's Pat 's Tony Luke 's They good I 'd probably give edge Pat 's,1
2421,I make better vegetarian cheese steak Geno 's make meat Although claim unique Geno 's I find cheese steak place make pretty bland product It like never heard seasonings But I would never go Geno 's simply Joey Vento bigot What hypocrite The son immigrant immigrants The influx Mexicans though mean lot choice eat 9th Street vicinity anyway Mexicans season food taste good,1
